timestamp_c,frame.number,frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet,class
46155.97932,1419.0,240.0,2,320,0,1,0,1,0,0,1698,2048,20,206,1686,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,53,178,2,8,0.002520000001823,Benign
46156.30699,1420.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.3276699999987613,Benign
46156.37275,1422.0,239.0,2,44,0,1,0,1,0,0,1703,2048,20,205,1691,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,56,177,2,8,0.0657600000049569,Benign
46156.47471,1425.0,240.0,2,44,0,1,0,1,0,0,1704,2048,20,206,1692,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,57,178,2,8,0.1019599999999627,Benign
46156.51179,1427.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0370799999946029,Benign
46159.89094,1440.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.379150000000664,Benign
46159.89124,1442.0,239.0,2,44,0,1,0,1,0,0,1743,2048,20,205,1731,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,58,177,2,8,0.0002999999996973,Benign
46159.99336,1444.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.1021200000031967,Benign
46159.99357,1445.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0002099999983329,Benign
46159.99382,1447.0,239.0,2,44,0,1,0,1,0,0,1744,2048,20,205,1732,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,60,177,2,8,0.0002500000045984,Benign
46160.00861,1449.0,98.0,0,320,2,1,2,1,0,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.014789999993809,Benign
46160.00998,1450.0,98.0,0,320,2,1,2,1,0,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0013700000054086,Benign
46163.47491,1459.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.464929999994638,Benign
46163.51235,1461.0,239.0,2,44,0,1,0,1,0,0,1785,2048,20,205,1773,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,59,177,2,8,0.0374400000000605,Benign
46163.61436,1463.0,240.0,2,44,0,1,0,1,0,0,1786,2048,20,206,1774,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,61,178,2,8,0.1020100000023376,Benign
46163.6815,1465.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.067139999999199,Benign
46167.032,1476.0,74.0,2,44,0,1,0,1,0,0,1824,2048,20,40,1812,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,20,143,12,2,8,3.3505000000004657,Benign
46167.03223,1477.0,74.0,2,44,0,1,0,1,0,0,1824,2048,20,40,1812,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,20,143,12,2,8,0.0002299999978276,Benign
46167.03256,1478.0,74.0,2,44,0,1,0,1,0,0,1824,2048,20,40,1812,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,20,143,12,2,8,0.0003300000025774,Benign
46167.03314,1480.0,240.0,2,44,0,1,0,1,0,0,1825,2048,20,206,1813,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,63,178,2,8,0.0005799999998998,Benign
46167.13399,1482.0,239.0,2,44,0,1,0,1,0,0,1826,2048,20,205,1814,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,64,177,2,8,0.1008500000025378,Benign
46167.16151,1484.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0275199999960022,Benign
46167.23606,1486.0,239.0,2,44,0,1,0,1,0,0,1827,2048,20,205,1815,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,62,177,2,8,0.0745500000048196,Benign
46167.23631,1487.0,239.0,2,44,0,1,0,1,0,0,1827,2048,20,205,1815,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,62,177,2,8,0.0002499999973224,Benign
46167.23665,1488.0,239.0,2,44,0,1,0,1,0,0,1827,2048,20,205,1815,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,62,177,2,8,0.0003399999986868,Benign
46167.24114,1489.0,239.0,2,44,0,1,0,1,0,0,1827,2048,20,205,1815,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,62,177,2,8,0.0044899999993504,Benign
46167.2416,1491.0,75.0,2,44,0,1,0,1,0,0,1828,2048,20,41,1816,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,148,13,2,8,0.0004600000029313,Benign
46170.04574,1506.0,240.0,2,320,0,1,0,1,0,0,1859,2048,20,206,1847,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,67,178,2,8,2.8041400000001886,Benign
46170.04821,1507.0,240.0,2,320,0,1,0,1,0,0,1859,2048,20,206,1847,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,67,178,2,8,0.0024699999994481,Benign
46170.07756,1509.0,98.0,0,320,2,1,2,1,0,0,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0293499999970663,Benign
46170.07926,1511.0,98.0,0,320,2,1,2,1,0,0,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0017000000007101,Benign
46170.08059,1512.0,98.0,0,320,2,1,2,1,0,0,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0013299999991431,Benign
46170.64307,1513.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.5624800000005052,Benign
46170.65278,1515.0,240.0,2,44,0,1,0,1,0,0,1866,2048,20,206,1854,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,72,178,2,8,0.0097099999984493,Benign
46170.74546,1517.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0926800000015646,Benign
46170.7548,1519.0,239.0,2,44,0,1,0,1,0,0,1867,2048,20,205,1855,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,71,177,2,8,0.0093400000041583,Benign
46174.17191,1539.0,239.0,2,44,0,1,0,1,0,0,1906,2048,20,205,1894,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,66,177,2,8,3.417109999994864,Benign
46174.22697,1541.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0550600000060512,Benign
46174.27388,1543.0,75.0,2,44,0,1,0,1,0,0,1907,2048,20,41,1895,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,149,13,2,8,0.0469099999972968,Benign
46174.27391,1545.0,239.0,2,44,0,1,0,1,0,0,1908,2048,20,205,1896,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,70,177,2,8,3.0000002880115065e-05,Benign
46174.37595,1548.0,239.0,2,44,0,1,0,1,0,0,1909,2048,20,205,1897,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,65,177,2,8,0.1020399999979417,Benign
46177.79274,1565.0,239.0,2,44,0,1,0,1,0,0,1948,2048,20,205,1936,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,68,177,2,8,3.416789999995672,Benign
46177.89493,1568.0,239.0,2,44,0,1,0,1,0,0,1949,2048,20,205,1937,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,69,177,2,8,0.1021900000050664,Benign
46177.91315,1570.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0182199999981094,Benign
46181.29234,1588.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.379189999999653,Benign
46181.31475,1590.0,239.0,2,44,0,1,0,1,0,0,1989,2048,20,205,1977,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,83,177,2,8,0.0224099999977624,Benign
46181.41636,1593.0,239.0,2,44,0,1,0,1,0,0,1990,2048,20,205,1978,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,81,177,2,8,0.1016100000051665,Benign
46181.41662,1594.0,239.0,2,44,0,1,0,1,0,0,1990,2048,20,205,1978,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,81,177,2,8,0.0002600000007078,Benign
46181.41697,1595.0,239.0,2,44,0,1,0,1,0,0,1990,2048,20,205,1978,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,81,177,2,8,0.0003499999947962,Benign
46181.49737,1597.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0803999999989173,Benign
46181.51533,1599.0,240.0,2,44,0,1,0,1,0,0,1991,2048,20,206,1979,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,80,178,2,8,0.0179600000046775,Benign
46184.87683,1618.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.3614999999990687,Benign
46184.88228,1620.0,240.0,2,44,0,1,0,1,0,0,2029,2048,20,206,2017,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,74,178,2,8,0.0054499999969266,Benign
46184.97892,1622.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.09664000000339,Benign
46185.03515,1624.0,74.0,2,44,0,1,0,1,0,0,2031,2048,20,40,2019,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,20,144,12,2,8,0.0562300000019604,Benign
46185.08364,1626.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0484899999937624,Benign
46185.08676,1628.0,239.0,2,44,0,1,0,1,0,0,2032,2048,20,205,2020,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,77,177,2,8,0.0031200000012177,Benign
46185.08739,1629.0,239.0,2,44,0,1,0,1,0,0,2032,2048,20,205,2020,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,77,177,2,8,0.0006300000022747,Benign
46188.46022,1646.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.372830000000249,Benign
46188.50305,1648.0,239.0,2,44,0,1,0,1,0,0,2071,2048,20,205,2059,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,76,177,2,8,0.0428299999985029,Benign
46188.5626,1650.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0595499999981257,Benign
46188.60528,1652.0,240.0,2,44,0,1,0,1,0,0,2072,2048,20,206,2060,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,78,178,2,8,0.0426800000059301,Benign
46188.66502,1654.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0597399999969638,Benign
46192.02185,1673.0,239.0,2,44,0,1,0,1,0,0,2111,2048,20,205,2099,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,82,177,2,8,3.356829999996989,Benign
46192.04444,1675.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0225900000004912,Benign
46192.12382,1677.0,239.0,2,44,0,1,0,1,0,0,2112,2048,20,205,2100,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,73,177,2,8,0.0793800000028568,Benign
46192.14681,1679.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0229899999976623,Benign
46192.22585,1681.0,240.0,2,44,0,1,0,1,0,0,2113,2048,20,206,2101,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,75,178,2,8,0.07904000000417,Benign
46195.62836,1696.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.402509999999893,Benign
46195.64367,1698.0,239.0,2,44,0,1,0,1,0,0,2153,2048,20,205,2141,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,77,177,2,8,0.0153099999952246,Benign
46195.73076,1700.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0870900000008987,Benign
46195.746,1702.0,239.0,2,44,0,1,0,1,0,0,2154,2048,20,205,2142,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,79,177,2,8,0.0152400000006309,Benign
46199.16252,1718.0,239.0,2,44,0,1,0,1,0,0,2193,2048,20,205,2181,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,90,177,2,8,3.4165199999988545,Benign
46199.16279,1719.0,239.0,2,44,0,1,0,1,0,0,2193,2048,20,205,2181,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,90,177,2,8,0.0002700000040931,Benign
46199.26457,1722.0,240.0,2,44,0,1,0,1,0,0,2194,2048,20,206,2182,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,91,178,2,8,0.1017799999972339,Benign
46199.31473,1724.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0501599999988684,Benign
46199.31546,1726.0,75.0,2,44,0,1,0,1,0,0,2195,2048,20,41,2183,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,152,13,2,8,0.0007299999997485,Benign
46199.36653,1728.0,240.0,2,44,0,1,0,1,0,0,2196,2048,20,206,2184,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,186,88,178,2,8,0.0510700000013457,Benign
46202.78362,1741.0,239.0,2,44,0,1,0,1,0,0,2234,2048,20,205,2222,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,89,177,2,8,3.417090000002645,Benign
46202.79824,1743.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0146199999944656,Benign
46202.88561,1745.0,239.0,2,44,0,1,0,1,0,0,2235,2048,20,205,2223,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,86,177,2,8,0.0873700000011012,Benign
46202.89844,1747.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.012829999999667,Benign
46206.2776,1763.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.379160000004049,Benign
46206.30321,1765.0,239.0,2,44,0,1,0,1,0,0,2274,2048,20,205,2262,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,87,177,2,8,0.0256099999969592,Benign
46206.35439,1767.0,75.0,2,44,0,1,0,1,0,0,2275,2048,20,41,2263,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,153,13,2,8,0.0511800000022049,Benign
46206.40518,1770.0,239.0,2,44,0,1,0,1,0,0,2276,2048,20,205,2264,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,85,177,2,8,0.0507900000011432,Benign
46206.48559,1772.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0804099999950267,Benign
46206.5072,1774.0,239.0,2,44,0,1,0,1,0,0,2277,2048,20,205,2265,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,185,84,177,2,8,0.0216100000034202,Benign
46209.87308,1795.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.36587999999756,Benign
46209.87309,1796.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1.000000338535756e-05,Benign
46209.87311,1797.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1.9999999494757503e-05,Benign
46209.87315,1798.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.9999998989515007e-05,Benign
46209.8733,1799.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001499999998486,Benign
46209.87342,1800.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001200000042445,Benign
46209.87347,1801.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,4.999999509891495e-05,Benign
46209.87361,1802.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001400000037392,Benign
46209.87376,1803.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001499999998486,Benign
46209.87388,1804.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001199999969685,Benign
46209.87409,1805.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0002099999983329,Benign
46209.87425,1806.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.000160000003234,Benign
46209.87565,1807.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0014000000010128,Benign
46209.87585,1808.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001999999949475,Benign
46209.87598,1809.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001300000003539,Benign
46209.87612,1810.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001400000037392,Benign
46209.87628,1811.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.000159999995958,Benign
46209.87629,1812.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1.000000338535756e-05,Benign
46209.87652,1813.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0002299999978276,Benign
46209.87668,1814.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.000160000003234,Benign
46209.87685,1815.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001699999993434,Benign
46209.87699,1816.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001399999964633,Benign
46209.87716,1817.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001699999993434,Benign
46209.87738,1818.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0002200000017182,Benign
46209.8774,1819.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1.9999999494757503e-05,Benign
46209.87758,1820.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001800000027287,Benign
46209.87778,1821.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0002000000022235,Benign
46209.8778,1822.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1.9999999494757503e-05,Benign
46209.87799,1823.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001899999988381,Benign
46209.87814,1824.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001499999998486,Benign
46209.87835,1825.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0002099999983329,Benign
46209.87843,1826.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,7.999999797903001e-05,Benign
46209.87891,1827.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.000480000002426,Benign
46209.87911,1828.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0002000000022235,Benign
46209.87922,1829.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001100000008591,Benign
46209.87939,1830.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001699999993434,Benign
46209.87968,1831.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0002899999963119,Benign
46209.87974,1832.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,5.999999848427251e-05,Benign
46209.87992,1833.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001800000027287,Benign
46209.88008,1834.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.000160000003234,Benign
46209.88025,1835.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0001699999993434,Benign
46209.88031,1836.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,5.999999848427251e-05,Benign
46209.88061,1837.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0002999999996973,Benign
46209.88063,1838.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1.9999999494757503e-05,Benign
46209.88091,1839.0,26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0002800000002025,Benign
46275.01783,73.0,24.0,0,0,2,2,2,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,65.13691999999719,Benign
46277.56709,100.0,104.0,0,0,8,2,8,2,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.5492599999997765,Benign
46278.5357,125.0,98.0,0,320,1,2,1,2,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.9686100000035368,Benign
46278.5611,126.0,98.0,0,320,1,2,1,2,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0253999999986263,Benign
46278.5857,129.0,98.0,0,320,1,2,1,2,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.024600000004284,Benign
46281.09188,141.0,98.0,0,320,4,2,4,2,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.506179999996675,Benign
46281.09364,142.0,98.0,0,320,4,2,4,2,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0017599999991944,Benign
46281.09499,143.0,98.0,0,320,4,2,4,2,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0013499999986379,Benign
46281.56173,144.0,26.0,0,60,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.4667400000034831,Benign
46281.66329,149.0,26.0,0,60,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.1015599999955156,Benign
