frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0151199999963864
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.4937299999946845
26.0,0,314,1,0,1,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.000609999999142
26.0,0,314,0,1,0,1,0,3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0033199999998032
26.0,0,314,1,0,1,0,0,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0006499999981315
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0268999999971129
26.0,0,162,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0290600000007543
239.0,2,44,1,2,1,2,0,709,2048,20,205,4793,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,185,225,177,2,8,1.9999999494757503e-05
232.0,2,44,0,1,0,1,0,526,2048,20,198,518,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,178,51,170,2,8,0.0127599999977974
26.0,0,314,1,0,1,0,0,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0008300000008603
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0563499999989289
26.0,0,314,1,0,1,0,0,2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0021500000002561
229.0,3,44,0,1,0,1,0,273,2048,20,195,272,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,175,21,167,2,8,1.1581100000003062
297.0,0,44,1,0,0,1,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0
26.0,0,314,0,1,0,1,0,3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0006100000027799
270.0,0,48,13,0,13,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2,8,0.0
292.0,0,44,1,0,0,1,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,2,8,0.0
86.0,2,44,1,0,1,0,0,273,2048,20,52,45878,64,128,6,2,5,61385,53,3235106622,32,2,64240,1,0,0,0,0,0,2,8,0.0043000000005122
297.0,0,44,1,0,0,1,0,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,8,0.0
62.0,0,60,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0
298.0,0,44,1,0,0,1,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0
300.0,0,48,1,1,0,2,2,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,8,0.0
62.0,1,44,0,1,0,1,0,546,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0.0003099999994446
140.0,0,0,41,0,41,0,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0
26.0,0,314,1,0,1,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0753999999978987
75.0,2,44,0,1,0,1,0,233,2048,20,41,229,0,255,17,1,2,0,0,0,0,0,0,0,8889,8899,21,76,13,2,8,0.0511899999983143
26.0,0,314,1,0,1,0,0,3857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0006299999986367
26.0,0,314,1,0,1,0,0,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0006200000025273
62.0,0,60,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0
26.0,0,162,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1.9999999494757503e-05
74.0,3,320,0,1,0,1,0,560,2048,20,40,551,0,255,17,1,2,0,0,0,0,0,0,0,8889,8899,20,61,12,2,8,0.0012100000021746
228.0,3,44,0,1,0,1,0,170,2048,20,194,166,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,174,15,166,2,8,0.0695400000004156
26.0,0,314,0,1,0,1,0,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0027600000030361
299.0,0,44,1,0,0,1,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,0.0
86.0,2,44,1,0,1,0,0,248,2048,20,52,42468,64,128,6,2,5,56311,53,1809398129,32,2,64240,1,0,0,0,0,0,2,8,0.076390000001993
75.0,2,320,1,2,1,2,0,539,2048,20,41,530,0,255,17,1,2,0,0,0,0,0,0,0,8889,8899,21,447,13,2,8,0.0012300000016693
26.0,0,314,0,1,0,1,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0006400000020221
26.0,0,162,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.5100100000017846
75.0,3,48,0,1,0,1,0,815,2048,20,41,1026,0,255,17,1,2,0,0,0,0,0,0,0,8889,8899,21,130,13,2,8,0.0002899999999499
75.0,3,44,0,1,0,1,0,390,2048,20,41,386,0,255,17,1,1,0,0,0,0,0,0,0,8889,8899,21,106,13,2,8,3.087269999999989
26.0,0,314,1,0,1,0,0,3389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0016099999993457
26.0,0,162,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.565519999996468
294.0,0,44,1,0,0,1,0,4087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2,8,0.0
26.0,0,314,0,1,0,1,0,3614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0006500000017695
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,5.0000002374872565e-05
295.0,0,44,1,0,0,1,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0
62.0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0
140.0,0,0,41,0,41,0,0,2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0
26.0,0,314,0,1,0,1,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0135499999996682
98.0,0,320,0,1,0,1,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0064100000017788
26.0,0,314,0,1,0,1,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0131299999993643
26.0,0,314,0,1,0,1,0,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0031999999991967
26.0,0,314,1,0,1,0,0,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0019999999967694
26.0,0,314,2,0,2,0,0,3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0021300000007613
26.0,0,162,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.9229899999991176
233.0,3,44,0,1,0,1,0,674,2048,20,199,665,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,179,29,171,2,8,0.0002699999968172
230.0,2,44,0,1,0,1,0,716,2048,20,196,706,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,176,105,168,2,8,3.41700999999739
26.0,0,314,0,1,0,1,0,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0058400000016263
26.0,0,314,0,1,0,1,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0020199999999022
86.0,2,44,1,0,1,0,0,423,2048,20,52,42522,64,128,6,2,5,62250,53,2356482345,32,2,64240,1,0,0,0,0,0,2,8,9.999999747378752e-06
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0995900000016263
237.0,3,44,0,1,0,1,0,770,2048,20,203,759,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,183,57,175,2,8,0.0019699999975273
26.0,0,314,1,0,1,0,0,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.003130000000965
86.0,1,44,1,0,1,0,0,309,2048,20,52,4395,64,128,6,2,3,53234,53,3209403314,32,2,64240,1,0,0,0,0,0,2,8,0.0424800000000686
26.0,0,314,0,1,0,1,0,2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0034100000011676
235.0,2,44,0,1,0,1,0,1150,2048,20,201,1139,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,181,32,173,2,8,0.0620999999955529
299.0,0,44,1,0,0,1,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,0.0
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0010999999940395
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0099499999996623
26.0,0,320,0,1,0,1,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0007799999984854
96.0,0,314,1,2,1,2,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078700000012759
26.0,0,314,0,1,0,1,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0033000000003085
26.0,0,314,1,0,1,0,0,2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.002199999998993
294.0,0,44,1,0,0,1,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2,8,0.0
62.0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1.0
86.0,2,44,1,0,1,0,0,321,2048,20,52,16869,64,128,6,2,3,60825,53,3428208346,32,2,64240,1,0,0,0,0,0,2,8,0.0266099999971629
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0186200000025564
74.0,2,44,1,2,1,2,0,1486,2048,20,40,5570,0,255,17,1,2,0,0,0,0,0,0,0,8889,8899,20,428,12,2,8,0.0509500000043772
299.0,0,44,1,0,0,1,0,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,0.0
86.0,2,44,1,0,1,0,0,270,2048,20,52,41380,64,128,6,2,3,60142,53,3548640331,32,2,64240,1,0,0,0,0,0,2,8,0.0182700000004842
298.0,0,44,1,0,0,1,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,8,0.0
26.0,0,162,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0011599999997997
226.0,3,44,0,1,0,1,0,91,2048,20,192,89,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,172,16,164,2,8,3.467819999998028
26.0,0,314,0,1,0,1,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0044699999998556
26.0,0,314,0,1,0,1,0,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0039199999991978
26.0,0,314,1,0,1,0,0,2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.001830000001064
86.0,2,44,2,0,2,0,0,274,2048,20,52,37595,64,128,6,2,5,51333,53,2990074014,32,2,64240,1,0,0,0,0,0,2,8,0.0202400000016496
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.1008000000001629
224.0,3,44,0,1,0,1,0,31,2048,20,190,30,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,170,22,162,2,8,2.834990000003017
86.0,2,44,1,0,1,0,0,291,2048,20,52,38079,64,128,6,2,5,58544,53,181426785,32,2,64240,1,0,0,0,0,0,2,8,0.0096799999992072
26.0,0,314,0,1,0,1,0,3106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0032799999971757
26.0,0,314,1,0,1,0,0,2869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0022900000003573
62.0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0
86.0,2,44,1,0,1,0,0,162,2048,20,52,65134,64,128,6,2,4,58476,53,523761220,32,2,64240,1,0,0,0,0,0,2,8,0.0135399999999208
26.0,0,314,1,0,1,0,0,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0020100000001548
26.0,0,314,1,0,1,0,0,3627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0007599999989906
240.0,2,44,0,1,0,1,0,1499,2048,20,206,1487,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,186,41,178,2,8,0.033159999999043
295.0,0,44,1,0,0,1,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0
26.0,0,314,0,1,0,1,0,2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0050599999995029
295.0,0,44,1,0,0,1,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,8,0.0
26.0,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0204599999997299
62.0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0
299.0,0,44,1,0,0,1,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2,8,1.0
26.0,0,314,0,1,0,1,0,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0012100000021746
230.0,3,44,0,1,0,1,0,296,2048,20,196,292,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,176,41,168,2,8,0.0235499999980675
62.0,0,60,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0
227.0,3,44,0,1,0,1,0,313,2048,20,193,309,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,173,11,165,2,8,0.0111199999992095
98.0,0,320,2,1,2,1,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0013299999991431
26.0,0,314,1,0,1,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0059500000024854
235.0,3,44,0,1,0,1,0,577,2048,20,201,570,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,181,49,173,2,8,0.0083399999966786
229.0,3,44,0,1,0,1,0,437,2048,20,195,431,0,255,17,1,1,0,0,0,0,0,0,0,8889,8890,175,69,167,2,8,0.1026099999980942
233.0,2,44,0,1,0,1,0,665,2048,20,199,656,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,179,56,171,2,8,0.0004100000005564
26.0,0,314,1,0,1,0,0,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0026699999980337
230.0,3,44,0,1,0,1,0,654,2048,20,196,646,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,176,39,168,2,8,0.0544099999970058
226.0,3,44,0,1,0,1,0,302,2048,20,192,298,0,255,17,1,2,0,0,0,0,0,0,0,8889,8890,172,31,164,2,8,0.0829700000031152
26.0,0,314,1,0,1,0,0,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0005899999996472
86.0,2,314,1,0,1,0,0,395,2048,20,52,31172,64,128,6,2,2,50369,53,2638008817,32,2,64240,1,0,0,0,0,0,2,8,0.007369999999355
26.0,0,314,0,1,0,1,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0088599999980942
26.0,0,60,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0154099999999743
62.0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0
